brand_name,model_name,variant_name,variant_url,Engine,Fuel Type,Transmission,Emission Standard,Overspeed Warning,Seat Belt Warning,Anti-Lock Braking System (ABS),Engine Type,Max Power (bhp@rpm),Max Torque (Nm@rpm),Mileage (ARAI),Driving Range,Drivetrain,Others,Length,Width,Height,Wheelbase,Ground Clearance,Doors,Seating Capacity,No of Rows,Bootspace,Fuel Tank Capacity,Front Suspension,Rear Suspension,Front Brake Type,Rear Brake Type,Minimum Turning Radius,Steering Type,Wheels,Spare Wheel,Front Tyres,Rear Tyres,Lane Departure Warning,Emergency Brake Light Flashing,Puncture Repair Kit,Forward Collision Warning (FCW),Automatic Emergency Braking (AEB),High-beam Assist,NCAP Rating,Blind Spot Detection,Lane Departure Prevention,Dashcam,Airbags,Rear Middle Three Point seatbelt,Rear Middle Head Rest,Tyre Pressure Monitoring System (TPMS),Child Seat Anchor Points,Electronic Brake-force Distribution (EBD),Brake Assist (BA),Electronic Stability Program (ESP),Hill Hold Control,Traction Control System (TC/TCS),Hill Descent Control,Engine Immobiliser,Central Locking,Speed Sensing Door Lock,Child Safety Lock,Air Purifier,Umbrella Storage in Door,Electronic Parking Brake,Air Conditioner,Front AC,Rear AC,Third Row AC Zone,Heater,Vanity Mirrors on Sun Visors,Cabin Boot Access,Anti-glare Mirrors,Parking Assist,Parking Sensors,Cruise Control,Headlight and Ignition On Reminder,Keyless Start/ Button Start,Steering Adjustment,12V Power Outlets,Find My Car,Check Vehicle Status via App,Geo-fence,Emergency Call,Over The Air (OTA) Updates,Remote AC: On / Off via App,Remote Car Lock/Unlock via App,Remote Sunroof: Open / Close via App,Car Light Flashing & Honking via App,Alexa Compatibility,Driver Seat Adjustment,Front Passenger Seat Adjustment,Rear Row Seat Adjustment,Seat Upholstery,Leather-wrapped Steering Wheel,Leather-wrapped Gear Knob,Driver Armrest,Rear Passenger Seat Type,Ventilated Seats,Ventilated Seat Type,Interiors,Interior Colours,Rear Armrest,Folding Rear Seat,Split Rear Seat,Front Seatback Pockets,Headrests,Cup Holders,Driver Armrest Storage,Cooled Glovebox,Sunglass Holder,ORVM Colour,Scuff Plates,Power Windows,One Touch Down,One Touch Up,Adjustable ORVMs,Turn Indicators on ORVMs,Rear Defogger,Rear Wiper,Exterior Door Handles,Rain-sensing Wipers,Interior Door Handles,Door Pockets,Side Window Blinds,Bootlid Opener,Sunroof / Moonroof,Roof-mounted Antenna,Body-coloured Bumpers,Chrome Finish Exhaust Pipe,Body Kit,Rub-strips,Headlights,Automatic Headlamps,Follow Me Home Headlamps,Cornering Headlights,Taillights,Daytime Running Lights,Fog Lights,Ambient Interior Lighting,Puddle Lamps,Cabin Lamps,Light on Vanity Mirrors,Rear Reading Lamp,Glovebox Lamp,Headlight Height Adjuster,Instantaneous Consumption,Instrument Cluster,Trip Meter,Average Fuel Consumption,Average Speed,Distance to Empty,Clock,Low Fuel Level Warning,Door Ajar Warning,Adjustable Cluster Brightness,Gear Indicator,Shift Indicator,Heads Up Display (HUD),Tachometer,Android Auto,Apple CarPlay,Display,Touchscreen Size,Integrated (in-dash) Music System,Speakers,Steering-mounted controls,Voice Command,GPS Navigation System,Bluetooth Compatibility,AUX Compatibility,AM/FM Radio,USB Compatibility,Wireless Charger,Head Unit Size,iPod Compatibility,Internal Hard Drive,Battery Warranty (In Years),Battery Warranty (In Kilometres),Warranty (In Years),Warranty (In Kilometres),Alternate Fuel,Rear Cross-traffic Assist,Kerb Weight,Four-Wheel-Drive,Differential Lock,Rear Windshield Blind,Ride Height Adjustment,Limited Slip Differential (LSD),Heated/Cooled Cup Holders,Massage Seats,Third Row Seat Adjustment,Third Row Seat Type,Split Third Row Seat,Third Row Cup Holders,Soft-close Door,Ambient Interior Count,Gesture Control,Display Screen for Rear Passengers,DVD Playback,Electric Motor,Remote Parking with Key,Battery,City Mileage (As tested by CarWale),Highway Mileage (As tested by CarWale),Acceleration (0-100 kmph),Electric Motor Assist,Max Motor Performance,Turbocharger / Supercharger,Top Speed,Battery Charging
Land Rover,Land Rover Range Rover Evoque,Range Rover Evoque SE R-Dynamic Petrol,https://www.carwale.com/land-rover-cars/range-rover-evoque/se-r-dynamic-petrol/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Land Rover,Land Rover Range Rover Evoque,Range Rover Evoque SE R-Dynamic Diesel,https://www.carwale.com/land-rover-cars/range-rover-evoque/se-r-dynamic-diesel/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Land Rover,Land Rover Range Rover Sport,Range Rover Sport SE Dynamic 3.0 Diesel,https://www.carwale.com/land-rover-cars/range-rover-sport/se-dynamic-30-diesel/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Land Rover,Land Rover Range Rover Sport,Range Rover Sport SE Dynamic 3.0 Petrol,https://www.carwale.com/land-rover-cars/range-rover-sport/se-dynamic-30-petrol/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Land Rover,Land Rover Discovery Sport,Discovery Sport SE R-Dynamic Diesel,https://www.carwale.com/land-rover-cars/discovery-sport/se-r-dynamic-diesel/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Land Rover,Land Rover Discovery Sport,Discovery Sport SE R-Dynamic Petrol,https://www.carwale.com/land-rover-cars/discovery-sport/se-r-dynamic-petrol/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Land Rover,Land Rover Discovery,Discovery S 2.0 Petrol,https://www.carwale.com/land-rover-cars/discovery/s-20-petrol/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Land Rover,Land Rover Discovery,Discovery S 3.0 Petrol,https://www.carwale.com/land-rover-cars/discovery/s-30-petrol/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Land Rover,Land Rover Discovery,Discovery HSE R-Dynamic 2.0 Petrol,https://www.carwale.com/land-rover-cars/discovery/hse-r-dynamic-20-petrol/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Land Rover,Land Rover Discovery,Discovery S 3.0 Diesel,https://www.carwale.com/land-rover-cars/discovery/s-30-diesel/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Porsche,Porsche Cayenne,Cayenne Base,https://www.carwale.com/porsche-cars/cayenne/base/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Porsche,Porsche Cayenne,Cayenne GTS,https://www.carwale.com/porsche-cars/cayenne/gts/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Porsche,Porsche Macan,Macan Base,https://www.carwale.com/porsche-cars/macan/base/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Porsche,Porsche Macan,Macan S,https://www.carwale.com/porsche-cars/macan/s/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Porsche,Porsche Macan,Macan GTS,https://www.carwale.com/porsche-cars/macan/gts/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Porsche,Porsche 911,911 Carrera,https://www.carwale.com/porsche-cars/911/carrera/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Porsche,Porsche 911,911 GT3,https://www.carwale.com/porsche-cars/911/gt3/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Porsche,Porsche 911,911 GT3 with Touring Package,https://www.carwale.com/porsche-cars/911/gt3-with-touring-package/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Porsche,Porsche 911,911 Carrera 4 GTS,https://www.carwale.com/porsche-cars/911/carrera-4-gts/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Porsche,Porsche 718,718 Cayman,https://www.carwale.com/porsche-cars/718/cayman/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Porsche,Porsche 718,718 Boxster,https://www.carwale.com/porsche-cars/718/boxster/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Porsche,Porsche 718,718 Cayman Style Edition,https://www.carwale.com/porsche-cars/718/cayman-style-edition/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Porsche,Porsche 718,718 Boxster Style Edition,https://www.carwale.com/porsche-cars/718/boxster-style-edition/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Porsche,Porsche Panamera,Panamera G3,https://www.carwale.com/porsche-cars/panamera/g3/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Porsche,Porsche Panamera,Panamera GTS,https://www.carwale.com/porsche-cars/panamera/gts/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Porsche,Porsche Taycan,Taycan 4S,https://www.carwale.com/porsche-cars/taycan/4s/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Porsche,Porsche Taycan,Taycan Turbo,https://www.carwale.com/porsche-cars/taycan/turbo/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Porsche,Porsche Cayenne Coupe,Cayenne Coupe Base,https://www.carwale.com/porsche-cars/cayenne-coupe/base/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Porsche,Porsche Cayenne Coupe,Cayenne Coupe GTS Coupe,https://www.carwale.com/porsche-cars/cayenne-coupe/gts-coupe/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Porsche,Porsche Taycan Cross Turismo,Taycan Cross Turismo 4S,https://www.carwale.com/porsche-cars/taycan-cross-turismo/4s/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Porsche,Porsche Taycan Cross Turismo,Taycan Cross Turismo Turbo,https://www.carwale.com/porsche-cars/taycan-cross-turismo/turbo/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Porsche,Porsche Taycan Cross Turismo,Taycan Cross Turismo Turbo S,https://www.carwale.com/porsche-cars/taycan-cross-turismo/turbo-s/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Porsche,Porsche Macan Turbo EV,Macan Turbo EV Base,https://www.carwale.com/porsche-cars/macan-turbo-ev/base/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Porsche,Porsche Macan Turbo EV,Macan Turbo EV 4S Electric,https://www.carwale.com/porsche-cars/macan-turbo-ev/4s-electric/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Porsche,Porsche Macan Turbo EV,Macan Turbo EV Electric SUV,https://www.carwale.com/porsche-cars/macan-turbo-ev/electric-suv/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honda,Honda Elevate,Elevate SV MT,https://www.carwale.com/honda-cars/elevate/sv-mt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honda,Honda Elevate,Elevate SV MT 2024,https://www.carwale.com/honda-cars/elevate/sv-mt-2024/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honda,Honda Elevate,Elevate V MT,https://www.carwale.com/honda-cars/elevate/v-mt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honda,Honda Elevate,Elevate V MT 2024,https://www.carwale.com/honda-cars/elevate/v-mt-2024/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honda,Honda Amaze,Amaze E 1.2 Petrol MT,https://www.carwale.com/honda-cars/amaze/e-12-petrol-mt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honda,Honda Amaze,Amaze S 1.2 Petrol MT,https://www.carwale.com/honda-cars/amaze/s-12-petrol-mt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honda,Honda Amaze,Amaze S 1.2 Petrol MT 2024,https://www.carwale.com/honda-cars/amaze/s-12-petrol-mt-2024/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honda,Honda Amaze,Amaze S 1.2 Petrol CVT,https://www.carwale.com/honda-cars/amaze/s-12-petrol-cvt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honda,Honda City,City SV Petrol MT,https://www.carwale.com/honda-cars/city/sv-petrol-mt/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
